Data_Year,Quarter,FUEL_TYPE,ZIP,Number of Vehicles
2023,Q1,PHEV,92276,1
2023,Q1,Electric,92277,6
2023,Q1,PHEV,92277,4
2023,Q1,Electric,92281,1
2023,Q1,Electric,92282,2
2023,Q1,PHEV,92282,1
2023,Q1,Electric,92283,1
2023,Q1,Electric,92284,16
2023,Q1,PHEV,92284,4
2023,Q1,Electric,92285,1
2023,Q1,PHEV,92285,1
2023,Q1,Electric,92301,14
2023,Q1,PHEV,92301,4
2023,Q1,Electric,92307,29
2023,Q1,PHEV,92307,8
2023,Q1,Electric,92308,26
2023,Q1,PHEV,92308,4
2023,Q1,Electric,92310,2
2023,Q1,PHEV,92310,2
2023,Q1,Electric,92311,8
2023,Q1,PHEV,92311,4
2023,Q1,Electric,92313,12
2023,Q1,PHEV,92313,2
2023,Q1,Electric,92314,4
2023,Q1,PHEV,92314,2
2023,Q1,Electric,92315,4
2023,Q1,PHEV,92315,1
2023,Q1,Electric,92316,10
2023,Q1,Hydrogen,92316,2
2023,Q1,PHEV,92316,5
2023,Q1,Electric,92317,1
2023,Q1,PHEV,92317,1
2023,Q1,Electric,92320,15
2023,Q1,PHEV,92320,2
2023,Q1,Electric,92321,1
2023,Q1,Electric,92322,3
2023,Q1,Electric,92324,26
2023,Q1,PHEV,92324,6
2023,Q1,Electric,92325,3
2023,Q1,PHEV,92325,4
2023,Q1,Electric,92335,25
2023,Q1,Hydrogen,92335,1
2023,Q1,PHEV,92335,10
2023,Q1,Electric,92336,193
2023,Q1,Hydrogen,92336,5
2023,Q1,PHEV,92336,47
2023,Q1,Electric,92337,29
2023,Q1,Hydrogen,92337,1
2023,Q1,PHEV,92337,9
2023,Q1,Electric,92339,2
2023,Q1,PHEV,92341,2
2023,Q1,Electric,92342,5
2023,Q1,PHEV,92342,3
2023,Q1,Electric,92344,13
2023,Q1,Hydrogen,92344,1
2023,Q1,PHEV,92344,6
2023,Q1,Electric,92345,27
2023,Q1,PHEV,92345,7
2023,Q1,Electric,92346,46
2023,Q1,PHEV,92346,13
2023,Q1,Electric,92347,1
2023,Q1,Electric,92352,11
2023,Q1,Hydrogen,92352,1
2023,Q1,PHEV,92352,2
2023,Q1,Electric,92354,54
2023,Q1,PHEV,92354,13
2023,Q1,Electric,92358,3
2023,Q1,PHEV,92358,1
2023,Q1,Electric,92359,4
2023,Q1,PHEV,92359,2
2023,Q1,Electric,92363,2
2023,Q1,Electric,92368,1
2023,Q1,Electric,92371,3
2023,Q1,Electric,92372,3
2023,Q1,PHEV,92372,3
2023,Q1,Electric,92373,71
2023,Q1,PHEV,92373,26
2023,Q1,Electric,92374,48
2023,Q1,PHEV,92374,13
2023,Q1,Electric,92375,1
2023,Q1,Electric,92376,22
2023,Q1,Hydrogen,92376,3
2023,Q1,PHEV,92376,14
2023,Q1,Electric,92377,20
2023,Q1,PHEV,92377,5
2023,Q1,Electric,92382,2
2023,Q1,PHEV,92382,3
2023,Q1,Electric,92386,1
2023,Q1,PHEV,92386,2
2023,Q1,Electric,92391,1
2023,Q1,Electric,92392,33
2023,Q1,Hydrogen,92392,1
2023,Q1,PHEV,92392,11
2023,Q1,Electric,92394,17
2023,Q1,Hydrogen,92394,1
2023,Q1,PHEV,92394,7
2023,Q1,Electric,92395,16
2023,Q1,PHEV,92395,9
2023,Q1,Electric,92397,5
2023,Q1,PHEV,92397,1
2023,Q1,Electric,92399,49
2023,Q1,PHEV,92399,12
2023,Q1,Electric,92404,16
2023,Q1,Hydrogen,92404,2
2023,Q1,PHEV,92404,8
2023,Q1,Electric,92405,11
2023,Q1,PHEV,92405,2
2023,Q1,Electric,92407,53
2023,Q1,Hydrogen,92407,1
2023,Q1,PHEV,92407,12
2023,Q1,Electric,92408,5
2023,Q1,Electric,92410,8
2023,Q1,PHEV,92410,2
2023,Q1,Electric,92411,4
2023,Q1,PHEV,92411,1
2023,Q1,Electric,92423,1
2023,Q1,Electric,92427,1
2023,Q1,Electric,92501,14
2023,Q1,PHEV,92501,5
2023,Q1,Electric,92503,100
2023,Q1,Hydrogen,92503,1
2023,Q1,PHEV,92503,21
2023,Q1,Electric,92504,52
2023,Q1,Hydrogen,92504,2
2023,Q1,PHEV,92504,17
2023,Q1,Electric,92505,25
2023,Q1,PHEV,92505,16
2023,Q1,Electric,92506,72
2023,Q1,Hydrogen,92506,1
2023,Q1,PHEV,92506,18
2023,Q1,Electric,92507,60
2023,Q1,PHEV,92507,10
2023,Q1,Electric,92508,75
2023,Q1,PHEV,92508,16
2023,Q1,Electric,92509,50
2023,Q1,Hydrogen,92509,3
2023,Q1,PHEV,92509,15
2023,Q1,Electric,92518,3
2023,Q1,PHEV,92518,1
2023,Q1,Electric,92521,1
2023,Q1,PHEV,92521,1
2023,Q1,Electric,92530,46
2023,Q1,PHEV,92530,14
2023,Q1,Electric,92532,65
2023,Q1,PHEV,92532,9
2023,Q1,Electric,92536,3
2023,Q1,PHEV,92536,1
2023,Q1,Electric,92539,1
2023,Q1,PHEV,92539,1
2023,Q1,Electric,92543,5
2023,Q1,PHEV,92543,2
2023,Q1,Electric,92544,13
2023,Q1,PHEV,92544,7
2023,Q1,Electric,92545,21
2023,Q1,PHEV,92545,6
2023,Q1,Electric,92548,6
2023,Q1,PHEV,92548,2
2023,Q1,PHEV,92549,1
2023,Q1,Electric,92551,19
2023,Q1,Hydrogen,92551,3
2023,Q1,PHEV,92551,7
2023,Q1,Electric,92553,23
2023,Q1,PHEV,92553,8
2023,Q1,Electric,92555,56
2023,Q1,Hydrogen,92555,1
2023,Q1,PHEV,92555,10
2023,Q1,Electric,92557,40
2023,Q1,Hydrogen,92557,2
2023,Q1,PHEV,92557,10
2023,Q1,Electric,92561,2
2023,Q1,Electric,92562,76
2023,Q1,PHEV,92562,34
2023,Q1,Electric,92563,137
2023,Q1,Hydrogen,92563,1
2023,Q1,PHEV,92563,33
2023,Q1,Electric,92567,5
2023,Q1,Hydrogen,92567,1
2023,Q1,PHEV,92567,2
2023,Q1,Electric,92570,28
2023,Q1,Hydrogen,92570,2
2023,Q1,PHEV,92570,8
2023,Q1,Electric,92571,36
2023,Q1,Hydrogen,92571,1
2023,Q1,PHEV,92571,15
2023,Q1,PHEV,92581,1
2023,Q1,Electric,92582,18
2023,Q1,Hydrogen,92582,1
2023,Q1,PHEV,92582,4
2023,Q1,Electric,92583,12
2023,Q1,PHEV,92583,4
2023,Q1,Electric,92584,110
2023,Q1,Hydrogen,92584,2
2023,Q1,PHEV,92584,21
2023,Q1,Electric,92585,47
2023,Q1,Hydrogen,92585,3
2023,Q1,PHEV,92585,13
2023,Q1,Electric,92586,9
2023,Q1,PHEV,92586,8
2023,Q1,Electric,92587,19
2023,Q1,PHEV,92587,9
2023,Q1,Electric,92590,12
2023,Q1,PHEV,92590,6
2023,Q1,Electric,92591,92
2023,Q1,Hydrogen,92591,1
2023,Q1,PHEV,92591,15
2023,Q1,Electric,92592,185
2023,Q1,PHEV,92592,30
2023,Q1,Electric,92593,1
2023,Q1,PHEV,92593,1
2023,Q1,Electric,92595,29
2023,Q1,PHEV,92595,9
2023,Q1,Electric,92596,81
2023,Q1,PHEV,92596,11
2023,Q1,Electric,92602,291
2023,Q1,Hydrogen,92602,1
2023,Q1,PHEV,92602,29
2023,Q1,Electric,92603,167
2023,Q1,Hydrogen,92603,2
2023,Q1,PHEV,92603,13
2023,Q1,Electric,92604,118
2023,Q1,Hydrogen,92604,3
2023,Q1,PHEV,92604,17
2023,Q1,Electric,92606,144
2023,Q1,PHEV,92606,12
2023,Q1,Electric,92607,1
2023,Q1,Electric,92610,94
2023,Q1,PHEV,92610,6
2023,Q1,Electric,92612,143
2023,Q1,PHEV,92612,25
2023,Q1,Electric,92614,170
2023,Q1,PHEV,92614,27
2023,Q1,Electric,92615,2
2023,Q1,Electric,92616,1
2023,Q1,Electric,92617,49
2023,Q1,Hydrogen,92617,1
2023,Q1,PHEV,92617,11
2023,Q1,Electric,92618,716
2023,Q1,Hydrogen,92618,1
2023,Q1,PHEV,92618,88
2023,Q1,Electric,92619,1
2023,Q1,PHEV,92619,1
2023,Q1,Electric,92620,534
2023,Q1,Hydrogen,92620,5
2023,Q1,PHEV,92620,49
2023,Q1,PHEV,92623,1
2023,Q1,Electric,92624,18
2023,Q1,PHEV,92624,5
2023,Q1,Electric,92625,66
2023,Q1,Hydrogen,92625,1
2023,Q1,PHEV,92625,11
2023,Q1,Electric,92626,119
2023,Q1,Hydrogen,92626,1
2023,Q1,PHEV,92626,31
2023,Q1,Electric,92627,119
2023,Q1,PHEV,92627,23
2023,Q1,Electric,92629,96
2023,Q1,PHEV,92629,16
2023,Q1,Electric,92630,261
2023,Q1,Hydrogen,92630,5
2023,Q1,PHEV,92630,33
2023,Q1,Electric,92637,28
2023,Q1,PHEV,92637,5
2023,Q1,Electric,92646,176
2023,Q1,Hydrogen,92646,1
2023,Q1,PHEV,92646,32
2023,Q1,Electric,92647,94
2023,Q1,Hydrogen,92647,1
2023,Q1,PHEV,92647,14
2023,Q1,Electric,92648,155
2023,Q1,PHEV,92648,41
2023,Q1,Electric,92649,96
2023,Q1,Hydrogen,92649,4
2023,Q1,PHEV,92649,21
2023,Q1,Electric,92651,127
2023,Q1,Hydrogen,92651,1
2023,Q1,PHEV,92651,26
2023,Q1,Electric,92652,1
2023,Q1,Electric,92653,111
2023,Q1,PHEV,92653,14
2023,Q1,Electric,92655,15
2023,Q1,Hydrogen,92655,1
2023,Q1,PHEV,92655,2
2023,Q1,Electric,92656,198
2023,Q1,PHEV,92656,15
2023,Q1,Electric,92657,110
2023,Q1,PHEV,92657,9
2023,Q1,Electric,92658,4
2023,Q1,PHEV,92658,1
2023,Q1,Electric,92660,164
2023,Q1,Hydrogen,92660,2
2023,Q1,PHEV,92660,34
2023,Q1,Electric,92661,7
2023,Q1,PHEV,92661,3
2023,Q1,Electric,92662,8
2023,Q1,PHEV,92662,2
2023,Q1,Electric,92663,66
2023,Q1,Hydrogen,92663,1
2023,Q1,PHEV,92663,22
2023,Q1,Electric,92672,106
2023,Q1,PHEV,92672,27
2023,Q1,Electric,92673,121
2023,Q1,PHEV,92673,27
2023,Q1,Electric,92675,103
2023,Q1,PHEV,92675,12
2023,Q1,Electric,92676,7
2023,Q1,PHEV,92676,2
2023,Q1,Electric,92677,284
2023,Q1,Hydrogen,92677,2
2023,Q1,PHEV,92677,32
2023,Q1,Electric,92679,188
2023,Q1,Hydrogen,92679,2
2023,Q1,PHEV,92679,23
2023,Q1,Electric,92683,237
2023,Q1,Hydrogen,92683,1
2023,Q1,PHEV,92683,26
2023,Q1,Electric,92688,150
2023,Q1,PHEV,92688,17
2023,Q1,Electric,92690,2
2023,Q1,Electric,92691,146
2023,Q1,Hydrogen,92691,3
2023,Q1,PHEV,92691,27
2023,Q1,Electric,92692,211
2023,Q1,Hydrogen,92692,1
2023,Q1,PHEV,92692,23
2023,Q1,Electric,92694,236
2023,Q1,Hydrogen,92694,1
2023,Q1,PHEV,92694,27
2023,Q1,Electric,92701,27
2023,Q1,Hydrogen,92701,7
2023,Q1,PHEV,92701,5
2023,Q1,Electric,92703,50
2023,Q1,PHEV,92703,3
2023,Q1,Electric,92704,85
2023,Q1,Hydrogen,92704,3
2023,Q1,PHEV,92704,19
2023,Q1,Electric,92705,139
2023,Q1,Hydrogen,92705,2
2023,Q1,PHEV,92705,44
2023,Q1,Electric,92706,46
2023,Q1,Hydrogen,92706,1
2023,Q1,PHEV,92706,4
2023,Q1,Electric,92707,37
2023,Q1,Hydrogen,92707,3
2023,Q1,PHEV,92707,6
2023,Q1,Electric,92708,333
2023,Q1,Hydrogen,92708,3
2023,Q1,PHEV,92708,69
2023,Q1,Electric,92780,104
2023,Q1,Hydrogen,92780,3
2023,Q1,PHEV,92780,11
2023,Q1,Electric,92782,213
2023,Q1,Hydrogen,92782,3
2023,Q1,PHEV,92782,21
2023,Q1,Electric,92801,85
2023,Q1,Hydrogen,92801,1
2023,Q1,PHEV,92801,9
2023,Q1,Electric,92802,59
2023,Q1,Hydrogen,92802,2
2023,Q1,PHEV,92802,2
2023,Q1,Electric,92803,1
2023,Q1,Electric,92804,149
2023,Q1,Hydrogen,92804,2
2023,Q1,PHEV,92804,9
2023,Q1,Electric,92805,127
2023,Q1,Hydrogen,92805,6
2023,Q1,PHEV,92805,14
2023,Q1,Electric,92806,75
2023,Q1,Hydrogen,92806,2
2023,Q1,PHEV,92806,8
2023,Q1,Electric,92807,185
2023,Q1,PHEV,92807,24
2023,Q1,Electric,92808,120
2023,Q1,Hydrogen,92808,2
2023,Q1,PHEV,92808,14
2023,Q1,PHEV,92809,1
2023,Q1,Electric,92821,207
2023,Q1,Hydrogen,92821,1
2023,Q1,PHEV,92821,20
2023,Q1,Electric,92822,1
2023,Q1,PHEV,92822,1
2023,Q1,Electric,92823,31
2023,Q1,PHEV,92823,3
2023,Q1,Electric,92831,93
2023,Q1,Hydrogen,92831,1
2023,Q1,PHEV,92831,14
2023,Q1,Electric,92832,48
2023,Q1,PHEV,92832,8
2023,Q1,Electric,92833,182
2023,Q1,Hydrogen,92833,2
2023,Q1,PHEV,92833,23
2023,Q1,Electric,92835,106
2023,Q1,Hydrogen,92835,1
2023,Q1,PHEV,92835,18
2023,Q1,Electric,92840,115
2023,Q1,Hydrogen,92840,3
2023,Q1,PHEV,92840,12
2023,Q1,Electric,92841,90
2023,Q1,Hydrogen,92841,2
2023,Q1,PHEV,92841,5
2023,Q1,Electric,92843,79
2023,Q1,Hydrogen,92843,3
2023,Q1,PHEV,92843,8
2023,Q1,Electric,92844,66
2023,Q1,Hydrogen,92844,1
2023,Q1,PHEV,92844,5
2023,Q1,Electric,92845,33
2023,Q1,Hydrogen,92845,1
2023,Q1,PHEV,92845,5
2023,Q1,Electric,92860,25
2023,Q1,Hydrogen,92860,1
2023,Q1,PHEV,92860,7
2023,Q1,Electric,92861,26
2023,Q1,Hydrogen,92861,1
2023,Q1,PHEV,92861,8
2023,Q1,Electric,92862,1
2023,Q1,Electric,92865,59
2023,Q1,PHEV,92865,9
2023,Q1,Electric,92866,20
2023,Q1,Hydrogen,92866,1
2023,Q1,PHEV,92866,6
2023,Q1,Electric,92867,142
2023,Q1,PHEV,92867,21
2023,Q1,Electric,92868,57
2023,Q1,Hydrogen,92868,1
2023,Q1,PHEV,92868,8
2023,Q1,Electric,92869,101
2023,Q1,Hydrogen,92869,2
2023,Q1,PHEV,92869,13
2023,Q1,Electric,92870,174
2023,Q1,Hydrogen,92870,1
2023,Q1,PHEV,92870,27
2023,Q1,Electric,92877,1
2023,Q1,Electric,92878,22
2023,Q1,PHEV,92878,5
2023,Q1,Electric,92879,57
2023,Q1,Hydrogen,92879,2
2023,Q1,PHEV,92879,10
2023,Q1,Electric,92880,248
2023,Q1,Hydrogen,92880,3
2023,Q1,PHEV,92880,23
2023,Q1,Electric,92881,90
2023,Q1,Hydrogen,92881,1
2023,Q1,PHEV,92881,15
2023,Q1,Electric,92882,121
2023,Q1,Hydrogen,92882,2
2023,Q1,PHEV,92882,19
2023,Q1,Electric,92883,135
2023,Q1,Hydrogen,92883,2
2023,Q1,PHEV,92883,14
2023,Q1,Electric,92886,248
2023,Q1,Hydrogen,92886,2
2023,Q1,PHEV,92886,38
2023,Q1,Electric,92887,116
2023,Q1,Hydrogen,92887,2
2023,Q1,PHEV,92887,12
2023,Q1,Electric,93001,46
2023,Q1,PHEV,93001,14
2023,Q1,Electric,93003,77
2023,Q1,PHEV,93003,15
2023,Q1,Electric,93004,48
2023,Q1,PHEV,93004,6
2023,Q1,Electric,93010,93
2023,Q1,PHEV,93010,23
2023,Q1,Electric,93011,1
2023,Q1,Electric,93012,101
2023,Q1,Hydrogen,93012,1
2023,Q1,PHEV,93012,19
2023,Q1,Electric,93013,28
2023,Q1,PHEV,93013,5
2023,Q1,Electric,93015,10
2023,Q1,PHEV,93015,4
2023,Q1,Electric,93020,1
2023,Q1,Electric,93021,121
2023,Q1,PHEV,93021,18
2023,Q1,Electric,93022,7
2023,Q1,PHEV,93022,3
2023,Q1,Electric,93023,37
2023,Q1,PHEV,93023,8
2023,Q1,Electric,93030,47
2023,Q1,PHEV,93030,6
2023,Q1,Electric,93033,19
2023,Q1,PHEV,93033,52
2023,Q1,Electric,93035,40
2023,Q1,PHEV,93035,8
2023,Q1,Electric,93036,52
2023,Q1,Hydrogen,93036,1
2023,Q1,PHEV,93036,4
2023,Q1,Electric,93041,11
2023,Q1,PHEV,93041,8
2023,Q1,Electric,93060,18
2023,Q1,PHEV,93060,5
2023,Q1,PHEV,93061,1
2023,Q1,Electric,93062,1
2023,Q1,Electric,93063,149
2023,Q1,Hydrogen,93063,2
2023,Q1,PHEV,93063,22
2023,Q1,Electric,93065,165
2023,Q1,PHEV,93065,38
2023,Q1,Electric,93066,9
2023,Q1,Electric,93067,3
2023,Q1,Electric,93101,34
2023,Q1,PHEV,93101,4
2023,Q1,Electric,93103,18
2023,Q1,Hydrogen,93103,2
2023,Q1,PHEV,93103,12
2023,Q1,Electric,93105,63
2023,Q1,PHEV,93105,20
2023,Q1,Electric,93106,3
2023,Q1,Electric,93108,60
2023,Q1,Hydrogen,93108,1
2023,Q1,PHEV,93108,11
2023,Q1,Electric,93109,35
2023,Q1,PHEV,93109,9
2023,Q1,Electric,93110,49
2023,Q1,PHEV,93110,13
2023,Q1,Electric,93111,39
2023,Q1,PHEV,93111,5
2023,Q1,Electric,93117,65
2023,Q1,PHEV,93117,12
2023,Q1,Electric,93130,1
2023,Q1,Electric,93203,5
2023,Q1,PHEV,93203,1
2023,Q1,Electric,93204,1
2023,Q1,Electric,93206,1
2023,Q1,Electric,93210,3
2023,Q1,PHEV,93210,1
2023,Q1,Electric,93212,2
2023,Q1,PHEV,93212,2
2023,Q1,Electric,93215,10
2023,Q1,PHEV,93215,4
2023,Q1,Electric,93221,6
2023,Q1,PHEV,93221,2
2023,Q1,Electric,93222,2
2023,Q1,PHEV,93222,3
2023,Q1,Electric,93223,1
2023,Q1,Electric,93224,1
2023,Q1,Electric,93225,4
2023,Q1,PHEV,93225,2
2023,Q1,Electric,93230,22
2023,Q1,PHEV,93230,12
2023,Q1,Electric,93234,2
2023,Q1,Electric,93238,2
2023,Q1,Electric,93240,3
2023,Q1,Electric,93241,1
2023,Q1,PHEV,93241,1
2023,Q1,Electric,93243,4
2023,Q1,Electric,93245,19
2023,Q1,Electric,93247,3
2023,Q1,PHEV,93250,1
2023,Q1,Electric,93255,1
2023,Q1,Electric,93256,1
2023,Q1,Electric,93257,15
2023,Q1,PHEV,93257,5
2023,Q1,Electric,93263,7
2023,Q1,PHEV,93263,3
2023,Q1,Electric,93265,1
2023,Q1,PHEV,93265,2
2023,Q1,Electric,93268,2
2023,Q1,PHEV,93268,2
2023,Q1,Electric,93270,1
2023,Q1,PHEV,93270,2
2023,Q1,Electric,93271,2
2023,Q1,PHEV,93271,1
2023,Q1,Electric,93272,1
2023,Q1,Electric,93274,16
2023,Q1,PHEV,93274,11
2023,Q1,Electric,93277,24
2023,Q1,PHEV,93277,8
2023,Q1,Electric,93279,1
2023,Q1,Electric,93280,1
2023,Q1,PHEV,93280,3
2023,Q1,Electric,93283,1
2023,Q1,Electric,93285,1
2023,Q1,Electric,93286,1
2023,Q1,Electric,93290,1
2023,Q1,Electric,93291,46
2023,Q1,PHEV,93291,8
2023,Q1,Electric,93292,13
2023,Q1,PHEV,93292,5
2023,Q1,Electric,93301,2
2023,Q1,PHEV,93301,1
2023,Q1,Electric,93304,5
2023,Q1,PHEV,93304,4
2023,Q1,Electric,93305,3
2023,Q1,PHEV,93305,1
2023,Q1,Electric,93306,27
2023,Q1,PHEV,93306,16
2023,Q1,Electric,93307,18
2023,Q1,PHEV,93307,3
2023,Q1,Electric,93308,22
2023,Q1,PHEV,93308,11
2023,Q1,Electric,93309,26
2023,Q1,PHEV,93309,3
2023,Q1,Electric,93311,92
2023,Q1,PHEV,93311,28
2023,Q1,Electric,93312,64
2023,Q1,PHEV,93312,17
2023,Q1,Electric,93313,66
2023,Q1,PHEV,93313,11
2023,Q1,Electric,93314,46
2023,Q1,Hydrogen,93314,1
2023,Q1,PHEV,93314,18
2023,Q1,PHEV,93380,1
2023,Q1,PHEV,93384,1
2023,Q1,Electric,93401,78
2023,Q1,PHEV,93401,17
2023,Q1,Electric,93402,30
2023,Q1,PHEV,93402,7
2023,Q1,Electric,93405,41
2023,Q1,PHEV,93405,9
2023,Q1,Electric,93407,1
2023,Q1,Electric,93420,49
2023,Q1,PHEV,93420,12
2023,Q1,Electric,93422,36
2023,Q1,PHEV,93422,6
2023,Q1,Electric,93424,2
2023,Q1,PHEV,93424,1
2023,Q1,Electric,93426,1
2023,Q1,PHEV,93426,1
2023,Q1,Electric,93427,15
2023,Q1,PHEV,93427,2
2023,Q1,Electric,93428,7
2023,Q1,PHEV,93428,2
2023,Q1,Electric,93430,7
2023,Q1,Electric,93432,1
2023,Q1,PHEV,93432,1
2023,Q1,Electric,93433,12
2023,Q1,PHEV,93433,4
2023,Q1,Electric,93434,4
2023,Q1,PHEV,93434,1
2023,Q1,Electric,93436,38
2023,Q1,PHEV,93436,6
2023,Q1,Electric,93437,5
2023,Q1,PHEV,93437,2
2023,Q1,Electric,93440,2
2023,Q1,Electric,93441,1
2023,Q1,Electric,93442,18
2023,Q1,PHEV,93442,1
2023,Q1,Electric,93444,30
2023,Q1,PHEV,93444,9
2023,Q1,Electric,93445,7
2023,Q1,PHEV,93445,1
2023,Q1,Electric,93446,41
2023,Q1,PHEV,93446,11
2023,Q1,Electric,93447,2
2023,Q1,Electric,93448,1
2023,Q1,PHEV,93448,1
2023,Q1,Electric,93449,25
2023,Q1,PHEV,93449,7
2023,Q1,Electric,93451,4
2023,Q1,Electric,93453,1
2023,Q1,Electric,93454,13
2023,Q1,PHEV,93454,11
2023,Q1,Electric,93455,47
2023,Q1,PHEV,93455,12
2023,Q1,PHEV,93457,1
2023,Q1,Electric,93458,9
2023,Q1,PHEV,93458,6
2023,Q1,Electric,93460,12
2023,Q1,PHEV,93460,1
2023,Q1,Electric,93463,9
2023,Q1,PHEV,93463,5
2023,Q1,Electric,93465,19
2023,Q1,PHEV,93465,3
2023,Q1,Electric,93501,1
2023,Q1,PHEV,93501,1
2023,Q1,Electric,93505,8
2023,Q1,Electric,93510,11
2023,Q1,PHEV,93510,4
2023,Q1,Electric,93513,1
2023,Q1,Electric,93514,4
2023,Q1,PHEV,93514,3
2023,Q1,PHEV,93515,1
2023,Q1,Electric,93523,3
2023,Q1,PHEV,93523,1
2023,Q1,PHEV,93527,1
2023,Q1,Electric,93531,1
2023,Q1,PHEV,93531,1
2023,Q1,Electric,93532,2
2023,Q1,PHEV,93532,1
2023,Q1,Electric,93534,24
2023,Q1,PHEV,93534,7
2023,Q1,Electric,93535,27
2023,Q1,PHEV,93535,9
2023,Q1,Electric,93536,74
2023,Q1,Hydrogen,93536,1
2023,Q1,PHEV,93536,17
2023,Q1,Electric,93543,2
2023,Q1,Electric,93546,8
2023,Q1,PHEV,93546,6
2023,Q1,Electric,93550,37
2023,Q1,PHEV,93550,5
2023,Q1,Electric,93551,80
2023,Q1,PHEV,93551,12
2023,Q1,Electric,93552,34
2023,Q1,Hydrogen,93552,1
2023,Q1,PHEV,93552,5
2023,Q1,Electric,93553,1
2023,Q1,Electric,93555,10
2023,Q1,PHEV,93555,7
2023,Q1,Electric,93560,17
2023,Q1,PHEV,93560,3
2023,Q1,Electric,93561,22
2023,Q1,PHEV,93561,9
2023,Q1,PHEV,93563,1
2023,Q1,Electric,93581,1
2023,Q1,Electric,93591,2
2023,Q1,PHEV,93591,1
2023,Q1,Electric,93601,1
2023,Q1,Electric,93602,1
2023,Q1,PHEV,93602,1
2023,Q1,Electric,93604,1
2023,Q1,PHEV,93608,1
2023,Q1,Electric,93609,1
2023,Q1,PHEV,93609,1
2023,Q1,Electric,93610,5
2023,Q1,Electric,93611,44
2023,Q1,PHEV,93611,19
2023,Q1,Electric,93612,15
2023,Q1,PHEV,93612,4
2023,Q1,Electric,93613,1
2023,Q1,Electric,93614,6
2023,Q1,PHEV,93614,1
2023,Q1,Electric,93616,2
2023,Q1,Electric,93618,4
2023,Q1,Electric,93619,130
2023,Q1,PHEV,93619,21
2023,Q1,Electric,93621,1
2023,Q1,Electric,93622,1
2023,Q1,PHEV,93622,1
2023,Q1,Electric,93625,13
2023,Q1,PHEV,93625,1
2023,Q1,Electric,93626,7
2023,Q1,Electric,93630,5
2023,Q1,PHEV,93630,2
2023,Q1,Electric,93631,7
2023,Q1,PHEV,93631,2
2023,Q1,Electric,93635,22
2023,Q1,PHEV,93635,1
2023,Q1,Electric,93636,24
2023,Q1,PHEV,93636,7
2023,Q1,Electric,93637,18
2023,Q1,PHEV,93637,5
2023,Q1,Electric,93638,7
2023,Q1,Electric,93640,2
2023,Q1,Electric,93643,2
2023,Q1,Electric,93644,3
2023,Q1,PHEV,93644,1
2023,Q1,Electric,93645,2
2023,Q1,Electric,93646,2
2023,Q1,PHEV,93647,1
2023,Q1,Electric,93648,3
2023,Q1,Electric,93650,6
2023,Q1,PHEV,93650,7
2023,Q1,PHEV,93651,1
2023,Q1,PHEV,93653,1
2023,Q1,Electric,93654,5
2023,Q1,PHEV,93654,2
2023,Q1,Electric,93656,1
2023,Q1,Electric,93657,15
2023,Q1,PHEV,93657,6
2023,Q1,Electric,93662,7
2023,Q1,Electric,93701,1
2023,Q1,PHEV,93701,2
2023,Q1,Electric,93702,6
2023,Q1,Electric,93703,4
2023,Q1,Electric,93704,17
2023,Q1,PHEV,93704,4
2023,Q1,Electric,93705,3
2023,Q1,PHEV,93705,3
2023,Q1,Electric,93706,4
2023,Q1,PHEV,93706,1
2023,Q1,Electric,93710,8
2023,Q1,PHEV,93710,4
2023,Q1,Electric,93711,44
2023,Q1,PHEV,93711,8
2023,Q1,Electric,93712,1
2023,Q1,Electric,93720,73
2023,Q1,PHEV,93720,12
2023,Q1,Electric,93721,3
2023,Q1,Hydrogen,93721,1
2023,Q1,PHEV,93721,1
2023,Q1,Electric,93722,55
2023,Q1,PHEV,93722,9
2023,Q1,Electric,93723,19
2023,Q1,PHEV,93723,2
2023,Q1,Electric,93724,1
2023,Q1,Electric,93725,4
2023,Q1,PHEV,93725,5
2023,Q1,Electric,93726,15
2023,Q1,PHEV,93726,1
2023,Q1,Electric,93727,57
2023,Q1,PHEV,93727,12
2023,Q1,Electric,93728,1
2023,Q1,PHEV,93728,1
2023,Q1,Electric,93730,52
2023,Q1,PHEV,93730,12
2023,Q1,Electric,93737,11
2023,Q1,PHEV,93737,2
2023,Q1,PHEV,93747,1
2023,Q1,Electric,93901,11
2023,Q1,PHEV,93901,2
2023,Q1,Electric,93905,20
2023,Q1,PHEV,93905,2
2023,Q1,Electric,93906,31
2023,Q1,PHEV,93906,5
2023,Q1,Electric,93907,21
2023,Q1,PHEV,93907,3
2023,Q1,Electric,93908,34
2023,Q1,PHEV,93908,6
2023,Q1,Electric,93920,3
2023,Q1,PHEV,93920,1
2023,Q1,Electric,93921,8
2023,Q1,PHEV,93921,1
2023,Q1,Electric,93922,1
2023,Q1,PHEV,93922,1
2023,Q1,Electric,93923,38
2023,Q1,PHEV,93923,9
2023,Q1,Electric,93924,28
2023,Q1,PHEV,93924,4
2023,Q1,Electric,93926,3
2023,Q1,PHEV,93926,1
2023,Q1,Electric,93927,9
2023,Q1,Electric,93930,6
2023,Q1,Electric,93933,49
2023,Q1,PHEV,93933,5
2023,Q1,Electric,93940,50
2023,Q1,PHEV,93940,13
2023,Q1,Electric,93950,25
2023,Q1,PHEV,93950,7
2023,Q1,Electric,93953,20
2023,Q1,Electric,93955,29
2023,Q1,PHEV,93955,9
2023,Q1,Electric,93960,8
